time,likes,comments,reactions,reaction_count,image,video,link,text,shares,post_url,topic,processed_text,engagement
2023-11-06 00:30:00,595,77,"{'like': 595, 'love': 22, 'care': 45, 'haha':2, 'wow': 6,'sad':138,'angry':2}",810,,https://scontent.fhan14-2.fna.fbcdn.net/v/t42.1790-2/405274195_314640558181314_8816362127736519239_n.mp4?_nc_cat=106&ccb=1-7&_nc_sid=55d0d3&efg=eyJ2ZW5jb2RlX3RhZyI6InN2ZV9zZCJ9&_nc_ohc=m4lrTHTeKtUAX_MkT3Y&_nc_rml=0&_nc_ht=scontent.fhan14-2.fna&oh=00_ ,,"U.S. President John F. Kennedy's assassination rocked the nation to its core-making November 22, 1963 one of the most infamous days in American history. Now, the last living eyewitnesses gather to testify on what they saw that day and in the chaotic days that followed.",162,https://facebook.com/natgeo/posts/897234058440692,History & Culture,presid john kennedi assassin rock nation novemb one infam day american histori last live eyewit gather testifi saw day chaotic day follow,1049
2023-11-06 00:15:00,592,13,"{'like': 592, 'love': 51, 'care': 1, 'haha':0, 'wow': 0,'sad':0,'angry':0}",644,,,https://www.nationalgeographic.com/travel/article/photo-story-mauritiuss-food-heritage?cmpid=org=ngp::mc=social::src=facebook::cmp=editorial::add=fb20231106travel-mauritiusfood&linkId=246127543&fbclid=IwAR3OEMGlnGOzIp1TQXqJ0CkMpUqc5wtvH6qhHLs7XQT0b7lVEgGqAB8YefQ,Mauritius has a unique national cuisine-one that combines contrasting heritages with the best ingredients as can be grown under the Indian Ocean sun. ~ NATIONALGEOGRAPHIC.COM Photo story: Mauritus's heritage through food,28,https://facebook.com/natgeo/posts/897234058440692,Travel,mauritiu uniqu nation combin contrast heritag best ingredi grown indian ocean sun photo stori mauritu heritag food,685
2023-11-05 21:15:00,271,41,"{'like': 271, 'love': 8, 'care': 2, 'haha':0, 'wow': 1,'sad':4,'angry':4}",290,,,https://www.nationalgeographic.com/science/article/daylight-saving-time?cmpid=org=nap::mc=social::src=facebook::cmp=editorial::add=fb20231105science-resurfdaylightsavings&linkId=246127279&fbclid=IwAR1bu_yl50bVfPxu4zHrGu7kJPljMlUP84eQaF74MKGZxRg7MfLD5KXs4QI,"The time shift started as a way to maximize limited daylight hours, but its benefits are debatable. ~ NATIONALGEOGRAPHIC.COM Why daylight saving time exits-at least for now",26,https://facebook.com/natgeo/posts/897234058440692,Science,time shift start way maxim limit daylight hour benefit debat daylight save time least,357
2023-11-05 18:15:00,883,10,"{'like': 883, 'love': 32, 'care': 2, 'haha':0, 'wow': 9,'sad':0,'angry':0}",926,,,https://www.nationalgeographic.com/travel/article/seychelles-island-guide?cmpid=org=ngp::mc=social::src=facebook::cmp=editorial::add=fb20231105travel-seychelles&linkId=246127204&fbclid=IwAR15WJFi0A2gICoJ7wf_QNmuXRgC-hDv_ADdQlWSNaQVUCBf_OYwYDMaeBY,"From beach idylls to granite mountains, this African archipelago is a sight to behold. ~ NATIONALGEOGRAPHIC.COM A guide to island-hoping in the Seychelles",20,https://facebook.com/natgeo/posts/897234058440692,Travel,beach idyl granit mountain african archipelago sight behold guid seychel,956
2023-11-05 11:15:00,978,38,"{'like': 978, 'love': 22, 'care': 6, 'haha':2, 'wow': 6,'sad':1,'angry':3}",1000,,,https://www.nationalgeographic.com/premium/article/odyssey-monster-magic-homer-odysseus-ancient-greece?cmpid=org=ngp::mc=social::src=facebook::cmp=editorial::add=fb20231105hist-resurfodysseybronzeage&linkId=246127084&fbclid=IwAR1w4tskEexYUBC_7MWX9m7hEoe_cbtgXRqJSntjYT3C8GEyGSCB8snA7vA,"Odysseus was a mythological character, but the real history of the Bronze Age can be found in his fantastic tale. ~ NATIONALGEOGRAPHIC.COM 'The Odyssey' offers monserts and magic-and also a real look into the Bronze Age",62,https://facebook.com/natgeo/posts/897234058440692,History Magazine,odysseu mytholog charact real histori bronz age found fantast tale odyssey offer monsert also real look bronz age,1100
2023-11-05 08:15:00,148,5,"{'like': 148, 'love': 6, 'care': 0, 'haha':5, 'wow': 0,'sad':1,'angry':1}",161,,,https://www.nationalgeographic.com/travel/article/sober-tour-new-york-city-non-alc?cmpid=org=ngp::mc=social::src=facebook::cmp=editorial::add=fb20231104travel-sobernyc&linkId=246126993&fbclid=IwAR2QTYGjVyvYHXdtd1BuJe9Ds0OjZb8KpiNQh_4QoRpdtpUHp5wfYjRwfOQ,"90 years after the restrictions of prohibition lifted in New York, temperance has never been cooler in The Big Apple. Here's how to zero-proof your stay. ~ NATIONALGEOGRAPHIC.COM A sober tour of New York City, 90 years after the end of Prohibition",4,https://facebook.com/natgeo/posts/897234058440692,Travel,year restrict prohibit lift new york temper never cooler big appl stay sober tour new york citi year end prohibit,170
2023-11-05 05:15:00,97000,2000,"{'like': 97000, 'love': 22000, 'care': 985, 'haha':359, 'wow': 9500,'sad':40,'angry':10}",130000,,https://scontent.fhan14-2.fna.fbcdn.net/v/t42.1790-2/405274195_314640558181314_8816362127736519239_n.mp4?_nc_cat=106&ccb=1-7&_nc_sid=55d0d3&efg=eyJ2ZW5jb2RlX3RhZyI6InN2ZV9zZCJ9&_nc_ohc=m4lrTHTeKtUAX_MkT3Y&_nc_rml=0&_nc_ht=scontent.fhan14-2.fna&oh=00_ ,,Watch-and listen to-two satisfying minutes of a fox on the prowl in Yellowstone National Park.,14000,https://facebook.com/natgeo/posts/897234058440692,Animals,listen satisfi minut fox prowl yellowston nation park,146000
2023-11-05 02:15:00,4200,210,"{'like': 4200, 'love': 1100, 'care': 132, 'haha':4, 'wow': 23,'sad':6,'angry':0}",5600,https://scontent.fhan14-4.fna.fbcdn.net/v/t39.30808-6/404671332_896385718525526_7445082065366036712_n.jpg?stp=cp0_dst-jpg_e15_fr_q65&_nc_cat=111&ccb=1-7&_nc_sid=5f2048&efg=eyJpIjoidCJ9&_nc_ohc=dJEWXCnhX5oAX-UcHMJ&tn=zl8CM8dkYkrsNiwA&_nc_ht=scontent.,,https://on.natgeo.com/40lFWfr,"After more than 150 years, American Bison have finally returned to their homeland, the Amskapi Pikuni (Blackfeet Nation) tribal lands, to roam free.",372,https://facebook.com/natgeo/posts/897234058440692,History & Culture,year american bison final return homeland amskapi pikuni blackfeet nation tribal land roam free,6182
2023-11-04 23:15:00,6000,89,"{'like': 6000, 'love': 953, 'care': 73, 'haha':3, 'wow': 36,'sad':0,'angry':0}",7100,https://scontent.fhan14-4.fna.fbcdn.net/v/t39.30808-6/404671332_896385718525526_7445082065366036712_n.jpg?stp=cp0_dst-jpg_e15_fr_q65&_nc_cat=111&ccb=1-7&_nc_sid=5f2048&efg=eyJpIjoidCJ9&_nc_ohc=dJEWXCnhX5oAX-UcHMJ&tn=zl8CM8dkYkrsNiwA&_nc_ht=scontent.,,,"Happy National Bison Day! Bison and elk share winter ranges in the National Elk Refuge near Jackson, Wyoming in this image from our archives.",428,https://facebook.com/natgeo/posts/897234058440692,Animals,happi nation bison day bison elk share winter rang nation elk refug near jackson wyom imag archiv,7617
2023-11-04 20:15:00,187,6,"{'like': 187, 'love': 11, 'care': 27, 'haha':0, 'wow': 1,'sad':39,'angry':0}",265,,,https://www.nationalgeographic.com/premium/article/jackie-kennedy-jfk-patrick-mourning-dallas?cmpid=org=ngp::mc=social::src=facebook::cmp=editorial::add=fb20231103hist-jackiemourning&linkId=245982833&fbclid=IwAR1bu_yl50bVfPxu4zHrGu7kJPljMlUP84eQaF74MKGZxRg7MfLD5KXs4QI,"The first lady spent several months out of the public eye after the death of her infant son, Patrick Bouvier Kennedy. The tragedy brought her and the president closer together. ~ NATIONALGEOGRAPHIC.COM Two tragedies: Why Jackie Kennedy was already mourning before JFK's fatal visit to Dallas",12,https://facebook.com/natgeo/posts/897234058440692,History & Culture,first ladi spent sever month public eye death infant son patrick bouvier kennedi tragedi brought presid closer togeth two tragedi jacki kennedi alreadi mourn jfk fatal visit dalla,283
2023-11-04 17:15:00,467,9,"{'like': 467, 'love': 47, 'care': 2, 'haha':1, 'wow': 2,'sad':0,'angry':1}",520,,,https://www.nationalgeographic.com/travel/article/nature-pilgrimage-japan-yamabushi-priests?cmpid=org=ngp::mc=social::src=twitter::cmp=editorial::add=tw20231104travel-yamabushipriests&linkId=245982751&fbclid=IwAR0zaDFz2WGdWNHLxADu4hOtsB8-cESK-8_vHCjWm6jpMdlt0bnqVayzYMs,Japan's Yamabushi priests offer visitors nature immersion and a unique insight into their culture on the slopes of the holy Dewa Sanzan. ~ NATIONALGEOGRAPHIC.COM Finding balance on a nature pilgrimage with Japan's Yamabushi mountain priests,23,https://facebook.com/natgeo/posts/897234058440692,Travel,japan yamabushi priest offer visitor natur immers uniqu insight cultur slope holi dewa sanzan find balanc natur pilgrimag japan yamabushi mountain priest,552
2023-11-04 11:15:00,1300,17,"{'like': 1300, 'love': 119, 'care': 7, 'haha':0, 'wow': 34,'sad':0,'angry':1}",1400,,,https://www.nationalgeographic.com/environment/article/what-a-huge-lily-pad-can-teach-us-about-building-design?cmpid=org=ngp::mc=social::src=facebook::cmp=editorial::add=fb20221104env-resurfamazonlilypads&linkId=245982633&fbclid=IwAR1Id13MTfXHezWZbVIXJ5NyxpgMzueWFyfxoSFsX59R9svGgkrT7oS1pYM,Giant Amazonian lily pads are the world's largest and strongest floating plants. How they're built is inspiring real-world structures from skyscrapers to wind turbines. ~ NATIONALGEOGRAPHIC.COM What a huge lily pad can teach us anout building design,74,https://facebook.com/natgeo/posts/897234058440692,Environment,giant amazonian lili pad world largest strongest float plant built inspir structur skyscrap wind turbin huge lili pad teach us anout build design,1491
2023-11-04 08:15:00,1200,47,"{'like': 1200, 'love': 92, 'care': 3, 'haha':1, 'wow': 9,'sad':0,'angry':1}",1300,,,https://www.nationalgeographic.com/animals/article/jellyfish-brain-sting-prehistoric-animals?cmpid=org=ngp::mc=social::src=facebook::cmp=editorial::add=fb20231103animals-resurfjellyfish&linkId=245982500&fbclid=IwAR0j9GHl-4kYlF-AIYMFb4CtI1tayvLZViKumOvhSO3snms49jLLCsJRt7M,"They have no brain and are mostly water, but jellies have plenty of superpowers. ~ NATIONALGEOGRAPHIC.COM How Jellyfish Rule the Seas Without a Brain",83,https://facebook.com/natgeo/posts/897234058440692,Animals,brain mostli water jelli plenti superpow jellyfish rule sea without brain,1430
2023-11-04 05:15:00,4100,133,"{'like': 4100, 'love': 624, 'care': 38, 'haha':4, 'wow': 547,'sad':0,'angry':1}",5300,,https://scontent.fhan14-2.fna.fbcdn.net/v/t42.1790-2/405274195_314640558181314_8816362127736519239_n.mp4?_nc_cat=106&ccb=1-7&_nc_sid=55d0d3&efg=eyJ2ZW5jb2RlX3RhZyI6InN2ZV9zZCJ9&_nc_ohc=m4lrTHTeKtUAX_MkT3Y&_nc_rml=0&_nc_ht=scontent.fhan14-2.fna&oh=00_ ,,Happy World Jellyfish Day! Watch a cosmic jellyfish glide through the South Pacific Ocean.,813,https://facebook.com/natgeo/posts/897234058440692,Animals,happi world jellyfish day watch cosmic jellyfish glide south pacif ocean,6246
2023-11-04 03:15:00,522,5,"{'like': 522, 'love': 8, 'care': 3, 'haha':1, 'wow': 36,'sad':0,'angry':0}",570,,,https://www.nationalgeographic.com/history/article/trading-playing-cards?cmpid=org=ngp::mc=social::src=facebook::cmp=editorial::add=fb20231103hist-ancienttradingcards&linkId=245938963&fbclid=IwAR1MkHzyM3lHRZb9iRdzGX08ZPIEqhSeD6gCSr6ckmL8nbHt1xCkXpwHZ2o,"In a world filled with endless entertainment, some of the simplest and most enduring sources of amusement can be found in a deck of playing cards. ~ NATIONALGEOGRAPHIC.COM The original Pokemon? A visual (ancient) history of trading cards",16,https://facebook.com/natgeo/posts/897234058440692,History & Culture,world fill endless entertain simplest endur sourc amus found deck play card origin pokemon visual ancient histori trade card,591
2023-11-04 01:15:00,1500,108,"{'like': 1500, 'love': 360, 'care': 50, 'haha':2, 'wow': 30,'sad':6,'angry':0}",1900,https://scontent.fhan14-4.fna.fbcdn.net/v/t39.30808-6/404671332_896385718525526_7445082065366036712_n.jpg?stp=cp0_dst-jpg_e15_fr_q65&_nc_cat=111&ccb=1-7&_nc_sid=5f2048&efg=eyJpIjoidCJ9&_nc_ohc=dJEWXCnhX5oAX-UcHMJ&tn=zl8CM8dkYkrsNiwA&_nc_ht=scontent.,,https://on.natgeo.com/47Ats67,A genetic mutation known as the Himalayan gene has made this breed's fur extra sensitive to temperature. It also leaves them vulnerable to certain health problems.,187,https://facebook.com/natgeo/posts/897234058440692,Animals,genet mutat known himalayan gene made breed fur extra sensit temperatur also leav vulner certain health problem,2195
2023-11-03 20:15:00,906,8,"{'like': 906, 'love': 81, 'care': 8, 'haha':0, 'wow': 4,'sad':0,'angry':2}",1000,,,https://www.nationalgeographic.com/travel/article/how-to-experience-indigenous-tourism-in-the-us?cmpid=org=ngp::mc=social::src=facebook::cmp=editorial::add=fb20231103travel-indigenoustourism&linkId=245740920&fbclid=IwAR16Nk3cAH9An_Gs4-vYf5P9kiOqR3dwIFlsF1ii3XCGneIWenR5eb760uM,"Whether it's in the planning of North America's newest national monument or in reimagined museum exhibitions, visitor experiences in the U.S. are being shaped and guided by its Indigenous peoples. ~ NATIONALGEOGRAPHIC.COM 5 ways to experience the new era of indigenous tourism in the US",45,https://facebook.com/natgeo/posts/897234058440692,Travel,whether plan north america newest nation monument reimagin museum exhibit visitor experi shape guid indigen peopl way experi new era indigen tourism us,1053
2023-11-03 17:15:00,315,14,"{'like': 315, 'love': 13, 'care': 1, 'haha':6, 'wow': 4,'sad':0,'angry':0}",339,,,https://www.nationalgeographic.com/premium/article/big-hair-wigs-louis-xiv-mens-fashion?cmpid=org=ngp::mc=social::src=facebook::cmp=editorial::add=fb20231103hist-bigwigs&linkId=245740767&fbclid=IwAR2QrZyFmzi14KxnQBDgzZeqccsEHVjdNFQkj0olTeLPhwwOvR-0h4othzY,"King Louis XIV, famous for his ostentatious sense of style, donned wigs with long flowing locks, and men around the continent-from kings to commoners-followed suit. ~ NATIONALGEOGRAPHIC.COM This French king took men's hair to new heights",17,https://facebook.com/natgeo/posts/897234058440692,History Magazine,king loui xiv famou ostentati sens style don wig long flow lock men around king suit french king took men hair new height,370
2023-11-03 11:15:00,967,6,"{'like': 967, 'love': 38, 'care': 2, 'haha':0, 'wow': 10,'sad':0,'angry':0}",1000,,,https://www.nationalgeographic.com/travel/article/the-back-roads-of-honshu?cmpid=org=ngp::mc=social::src=facebook::cmp=editorial::add=fb20231102travel-honshu&linkId=245740667&fbclid=IwAR130tXwRgODe1i6w9N4Rvpzp4IQ-RpGabq4lIInnVG2aQP7yV5_IWmEx4U,"Although close to the big-hitting cities of Tokyo, Kyoto and Osaka, the lesser-visited regions of Gifu and Ishikawa are a million miles away in spirit. ~ NATIONALGEOGRAPHIC.COM On a journey through the back roads of Honshu",33,https://facebook.com/natgeo/posts/897234058440692,Travel,although close citi tokyo kyoto osaka region gifu ishikawa million mile away spirit journey back road honshu,1039
2023-11-03 11:15:00,1300,20,"{'like': 1300, 'love': 158, 'care': 7, 'haha':1, 'wow': 10,'sad':0,'angry':0}",1400,https://scontent.fhan14-4.fna.fbcdn.net/v/t39.30808-6/404671332_896385718525526_7445082065366036712_n.jpg?stp=cp0_dst-jpg_e15_fr_q65&_nc_cat=111&ccb=1-7&_nc_sid=5f2048&efg=eyJpIjoidCJ9&_nc_ohc=dJEWXCnhX5oAX-UcHMJ&tn=zl8CM8dkYkrsNiwA&_nc_ht=scontent.,,,"Happy World Jellyfish Day! Jellyfish float among the fronds of a kelp forest off Isla de los Estados, Argentina in this image from our archives.",91,https://facebook.com/natgeo/posts/897234058440692,History & Culture,happi world jellyfish day jellyfish float among frond kelp forest isla de lo estado argentina imag archiv,1511
2023-11-03 08:15:00,1200,26,"{'like': 1200, 'love': 105, 'care': 79, 'haha':1, 'wow': 3,'sad':1,'angry':0}",1400,,,https://www.nationalgeographic.com/animals/article/how-to-safely-help-wild-baby-animals?cmpid=org=ngp::mc=social::src=facebook::cmp=editorial::add=fb20231102animals-resurfhelpwildanimals&linkId=245742160&fbclid=IwAR3thGOEHeSbIAIgtwz4uCu5fKLx6KFSY4TGvJWi8dGRaaq7e6fZXziwH5Q,"Recognizing when an animal's truly in trouble and learning how to safely lend a hand is difficult to discern, even for well-meaning nature lovers. Here are some tips on interacting with young animals, whether you're in the remote wilderness or your own backyard. ~ NATIONALGEOGRAPHIC.COM How to tell if a wild baby animal needs your help-and what to do about it",57,https://facebook.com/natgeo/posts/897234058440692,Animals,recogn anim truli troubl learn safe lend hand difficult discern even natur lover tip interact young anim whether remot wilder backyard tell wild babi anim need,1483
2023-11-03 05:15:00,4200,205,"{'like': 4200, 'love': 1300, 'care': 75, 'haha':10, 'wow': 44,'sad':1,'angry':1}",5700,https://scontent.fhan14-4.fna.fbcdn.net/v/t39.30808-6/404671332_896385718525526_7445082065366036712_n.jpg?stp=cp0_dst-jpg_e15_fr_q65&_nc_cat=111&ccb=1-7&_nc_sid=5f2048&efg=eyJpIjoidCJ9&_nc_ohc=dJEWXCnhX5oAX-UcHMJ&tn=zl8CM8dkYkrsNiwA&_nc_ht=scontent.,,https://on.natgeo.com/3u4yjxC,"To the ancient Aztec and Maya, the xoloitzcuintli was a hairless healer, occasional food source, and-most importantly-a guide to the Underworld.",1100,https://facebook.com/natgeo/posts/897234058440692,Animals,ancient aztec maya xoloitzcuintli hairless healer occasion food sourc guid underworld,7005
2023-11-03 03:15:00,939,70,"{'like': 939, 'love': 22, 'care': 7, 'haha':1, 'wow': 101,'sad':5,'angry':0}",1100,https://scontent.fhan14-4.fna.fbcdn.net/v/t39.30808-6/404671332_896385718525526_7445082065366036712_n.jpg?stp=cp0_dst-jpg_e15_fr_q65&_nc_cat=111&ccb=1-7&_nc_sid=5f2048&efg=eyJpIjoidCJ9&_nc_ohc=dJEWXCnhX5oAX-UcHMJ&tn=zl8CM8dkYkrsNiwA&_nc_ht=scontent.,,https://on.natgeo.com/3u4GRo9,"We thought we knew the secrets of Europe's bog bodies. We didn't. Now, science is revealing new clues-and new mysteries-about these remarkably well-preserved bodies.",49,https://facebook.com/natgeo/posts/897234058440692,History Magazine,thought knew secret europ bog bodi scienc reveal new new remark bodi,1219
2023-11-03 01:15:00,430,7,"{'like': 430, 'love': 43, 'care': 45, 'haha':0, 'wow': 3,'sad':8,'angry':0}",529,,,https://www.nationalgeographic.com/animals/article/captive-tigers-wildlife-crime-eliza-scidmore-award?cmpid=org=ngp::mc=social::src=facebook::cmp=editorial::add=fb20231102-wildcatselizascidmore&linkId=245687298&fbclid=IwAR2SzAeGUCR45ei7_TXD7FBgfhlzs44BkTvDhEn0BizrwJKEzQ7EhICghgA,"This journalist duo made a grueling foray into the underbelly of America's illicit tiger trade. Thanks to their work, the cub-petting industry is a thing of the past. ~ NATIONALGEOGRAPHIC.COM Inside our two year investigation of the captive tiger industry",22,https://facebook.com/natgeo/posts/897234058440692,Animals,journalist duo made gruel foray underbelli america illicit tiger trade thank work industri thing past insid two year investig captiv tiger industri,558
2023-11-02 23:18:00,1000,28,"{'like': 1000, 'love': 149, 'care': 18, 'haha':0, 'wow': 6,'sad':0,'angry':0}",1200,https://scontent.fhan14-4.fna.fbcdn.net/v/t39.30808-6/404671332_896385718525526_7445082065366036712_n.jpg?stp=cp0_dst-jpg_e15_fr_q65&_nc_cat=111&ccb=1-7&_nc_sid=5f2048&efg=eyJpIjoidCJ9&_nc_ohc=dJEWXCnhX5oAX-UcHMJ&tn=zl8CM8dkYkrsNiwA&_nc_ht=scontent.,,,"At a Day of the Dead celebration in Hopelchen, Mexico, families offer traditional food as offerings to visiting spirits in this image from our archives.",106,https://facebook.com/natgeo/posts/897234058440692,History & Culture,day dead celebr hopelchen mexico famili offer tradit food offer visit spirit imag archiv,1334
2023-11-02 20:15:00,175,14,"{'like': 175, 'love': 9, 'care': 3, 'haha':1, 'wow': 1,'sad':5,'angry':1}",195,,,https://www.nationalgeographic.com/science/article/myopia-near-sighted-kids-glasses?cmpid=org=ngp::mc=social::src=facebook::cmp=editorial::add=fb20231102science-myopia&linkId=245487109&fbclid=IwAR3cSEOrYkI3xot3nCGlWByWvFa73b_dUHlb5jdeXZgxVUkJJUwsWyLBwls,"In the U.S. myopia rates have soared over the past 50 years, from 25 percent in 1971 to nearly 42 percent in 2017. The cause, say some experts, is too much screen time and too little time outdoors. ~ NATIONALGEOGRAPHIC.COM Why are so many childern being diagnosed with myopia",20,https://facebook.com/natgeo/posts/897234058440692,Science,myopia rate soar past year percent nearli percent caus say expert much screen time littl time outdoor mani childern diagnos myopia,229
2023-11-02 17:15:00,921,12,"{'like': 921, 'love': 62, 'care': 6, 'haha':0, 'wow': 9,'sad':0,'angry':0}",998,,,https://www.nationalgeographic.com/history/article/how-the-marigold-became-a-global-icon-from-mexico-to-india?cmpid=org=ngp::mc=social::src=twitter::cmp=editorial::add=tw20231102hist-resurfmarigolds&linkId=245484703&fbclid=IwAR2SzAeGUCR45ei7_TXD7FBgfhlzs44BkTvDhEn0BizrwJKEzQ7EhICghgA,"Marigolds have played an important ceremonial role in Mexico since pre-Columbian times. But since Spanish and Portuguese traders first transported them to India more than 350 years ago, the flowers have starred in celebrations across the globe. ~ NAYIONALGEOGRAPHIC.COM How the marigold became a gobal icon, from Mexico to India",66,https://facebook.com/natgeo/posts/897234058440692,History & Culture,marigold play import ceremoni role mexico sinc time sinc spanish portugues trader first transport india year ago flower star celebr across globe marigold becam gobal icon mexico india,1076
2023-11-02 11:15:00,631,9,"{'like': 631, 'love': 11, 'care': 1, 'haha':1, 'wow': 5,'sad':2,'angry':1}",652,,,https://www.nationalgeographic.com/travel/article/japan-toyama-sushi-origins?cmpid=org=ngp::mc=social::src=facebook::cmp=editorial::add=fb20231102travel-toyamasushi&linkId=245484591&fbclid=IwAR03O1_dOv9JWNv5roX8v85pKjOU2SJZTZDVCt7OnPIWjixd4-Zm9SbK-2w,Follow the journey of some of Japan's finest sushi with new boat tours and gourmet dining in Toyama. ~ NATIONALGEOGRAPHIC.COM From sea to plate in Toyama: a journey in search of sushi's origins,23,https://facebook.com/natgeo/posts/897234058440692,Travel,follow journey japan finest sushi new boat tour gourmet dine toyama sea plate toyama journey search sushi origin,684
2023-11-02 08:15:00,1000,9,"{'like': 1000, 'love': 63, 'care': 2, 'haha':2, 'wow': 3,'sad':0,'angry':0}",1000,,,https://www.nationalgeographic.com/travel/article/where-to-travel-in-november?cmpid=org=ngp::mc=social::src=facebook::cmp=editorial::add=fb20231101travel-novembertravel&linkId=245484441&fbclid=IwAR3cSEOrYkI3xot3nCGlWByWvFa73b_dUHlb5jdeXZgxVUkJJUwsWyLBwls,"Whether you're looking for an escape to sunnier shores or to bask in the glut of the season's harvest, there's plenty going on in the world. Here's our pick of this month's top destinations. ~ NATIONALGEOGRAPHIC.COM Where to travel in November in 2023",31,https://facebook.com/natgeo/posts/897234058440692,Travel,whether look escap sunnier shore bask glut season harvest plenti go world pick month top destin travel novemb,1040
2023-11-02 05:15:00,1300,36,"{'like': 1300, 'love': 258, 'care': 28, 'haha':0, 'wow': 13,'sad':1,'angry':1}",1600,,https://scontent.fhan14-2.fna.fbcdn.net/v/t42.1790-2/405274195_314640558181314_8816362127736519239_n.mp4?_nc_cat=106&ccb=1-7&_nc_sid=55d0d3&efg=eyJ2ZW5jb2RlX3RhZyI6InN2ZV9zZCJ9&_nc_ohc=m4lrTHTeKtUAX_MkT3Y&_nc_rml=0&_nc_ht=scontent.fhan14-2.fna&oh=00_ ,,Did you know monarchs are a spiritual symbol for Day of the Dead celebrations? ?? Nat Geo Photographer Jaime Rojo breaks down their connection to this beautiful celebration-and the threats they face.,242,https://facebook.com/natgeo/posts/897234058440692,Photography,know monarch spiritu symbol day dead celebr nat geo photograph jaim rojo break connect beauti threat face,1878
2023-11-02 03:15:00,285,15,"{'like': 285, 'love': 9, 'care': 2, 'haha':3, 'wow': 24,'sad':1,'angry':0}",324,,,https://www.nationalgeographic.com/premium/article/inflammation-depression-mental-health?cmpid=org=nap::mc=social::src=facebook::cmp=editorial::add=fb20231101science-inflammationdepression&linkId=245468870&fbclid=IwAR16Nk3cAH9An_Gs4-vYf5P9kiOqR3dwIFlsF1ii3XCGneIWenR5eb760uM,"As scientists dig into the biological connections between inflammation and depression, research is leading to new targets for medications and new insights into how people can manage their own inflammation to improve mental health. ~ NATIONALGEOGRAPHIC.COM Can ending inflammation help win our battle against depression?",40,https://facebook.com/natgeo/posts/897234058440692,Science,scientist dig biolog connect inflamm depress research lead new target medic new insight peopl manag inflamm improv mental health end inflamm help win battl depress,379
2023-11-02 00:00:00,2700,517,"{'like': 2700, 'love': 76, 'care': 13, 'haha':209, 'wow': 572,'sad':3,'angry':0}",3600,,,https://www.nationalgeographic.com/science/article/moon-forming-collision-theia-left-chunks-deep-within-earth-mantle?cmpid=org=ngp::mc=social::src=facebook::cmp=editorial::add=fb20231101science-theia&linkId=245443722&fbclid=IwAR2QTYGjVyvYHXdtd1BuJe9Ds0OjZb8KpiNQh_4QoRpdtpUHp5wfYjRwfOQ,"A Mars-size object called Theia smashed into Earth, and the debris coalesced into the moon. Now scientists believe they may have identified pieces of Theia at the bottom of Earth's mantle. ~ NATIONALGEOGRAPHIC.COM 4.5 billion years ago, another planet crashed into Earth.We may have found its leftovers.",271,https://facebook.com/natgeo/posts/897234058440692,Science,object call theia smash earth debri coalesc moon scientist believ may identifi piec theia bottom earth mantl billion year ago anoth planet crash may found leftov,4388
2023-11-01 23:15:00,1900,8,"{'like': 1900, 'love': 181, 'care': 5, 'haha':0, 'wow': 27,'sad':3,'angry':0}",2200,https://scontent.fhan14-4.fna.fbcdn.net/v/t39.30808-6/404671332_896385718525526_7445082065366036712_n.jpg?stp=cp0_dst-jpg_e15_fr_q65&_nc_cat=111&ccb=1-7&_nc_sid=5f2048&efg=eyJpIjoidCJ9&_nc_ohc=dJEWXCnhX5oAX-UcHMJ&tn=zl8CM8dkYkrsNiwA&_nc_ht=scontent.,,,"Mountain birch and Scots pine forests are distinctly separated along a gradient change in Rondane National Park, Norway.",86,https://facebook.com/natgeo/posts/897234058440692,Travel,mountain birch scot pine forest distinctli separ along gradient chang rondan nation park norway,2294
2023-11-01 20:15:00,415,31,"{'like': 415, 'love': 15, 'care': 6, 'haha':2, 'wow': 2,'sad':0,'angry':0}",440,https://scontent.fhan14-4.fna.fbcdn.net/v/t39.30808-6/404671332_896385718525526_7445082065366036712_n.jpg?stp=cp0_dst-jpg_e15_fr_q65&_nc_cat=111&ccb=1-7&_nc_sid=5f2048&efg=eyJpIjoidCJ9&_nc_ohc=dJEWXCnhX5oAX-UcHMJ&tn=zl8CM8dkYkrsNiwA&_nc_ht=scontent.,,https://on.natgeo.com/45PlEvX,Vitamin C is essential to powering your immune system which is why people load up on the nutrient during cold and flu season. But is it worth it-and can you overdo it?,34,https://facebook.com/natgeo/posts/897234058440692,Science,vitamin c essenti power immun system peopl load nutrient cold flu season worth overdo,505
2023-11-01 17:15:00,1400,74,"{'like': 1400, 'love': 167, 'care': 12, 'haha':6, 'wow': 7,'sad':2,'angry':4}",1600,,,https://www.nationalgeographic.com/culture/article/top-ten-day-of-dead-mexico?cmpid=org=ngp::mc=social::src=facebook::cmp=editorial::add=fb20231101culture-diademuertostopten&linkId=245273965&fbclid=IwAR0z0Zh1GeqGUogJEhaHWFZKXXviJ9asHS8X6TN3En_JifLkZWhjb7u5rKY,"Día de los Muertos, or Day of the Dead, is a two-day celebration of life and death. Here are 10 things you should know about Mexico's most colorful holiday.",206,https://facebook.com/natgeo/posts/897234058440692,History & Culture,día de lo muerto day dead celebr life death thing know mexico color holiday,1880
